19,93
4,-42
61,-36
14,-59
-57,92
-56,91
98,-4
-70,-48
-53,67
48,61
84,92
-31,-13
-28,63
39,47
68,46
-59,-96
-25,12
5,9
94,-44
69,-4
-4,48
-29,-34
0,-12
9,-65
-74,30
-37,27
-51,46
-60,73
-61,37
-70,-7
-27,53
-52,-23
9,32
-51,-45
40,24
44,62
93,87
-87,33
-20,78
96,51
-3,29
76,-70
70,37
19,7
-91,-5
97,25
-84,15
50,-82
9,23
-68,67
21,-38
82,70
-37,-30
35,22
-37,3
84,-21
78,49
-23,-81
-62,-86
-2,-48
-59,-98
13,56
-75,28
97,-69
-69,72
68,-29
-89,79
37,8
10,46
30,20
50,20
-12,45
-39,61
86,97
30,25
-16,-95
-24,-100
-27,-61
-22,95
46,50
5,55
77,37
-24,-39
83,-97
89,67
2,52
-85,63
-75,4
-93,43
39,89
-19,13
24,-79
8,-61
-100,76
28,91
2,-38
-84,37
-94,-29
27,96
-87,30
-49,-27
80,90
-4,-31
-44,65
45,-45
97,84
-7,3
60,97
-92,-44
-72,9
-1,4
-39,-2
35,83
-74,21
60,60
-59,98
-11,97
10,49
99,70
41,84
-37,-41
-66,9
44,24
-34,-41
17,87
13,22
-12,-97
53,-66
-8,43
-84,-6
28,-66
89,66
90,-28
-44,-15
-3,-20
63,-51
-58,1
46,-74
77,-2
-65,-99
-49,44
-72,-59
50,-35
-82,-20
84,-30
84,28
60,76
15,-60
-20,-88
97,99
40,19
30,1
-95,30
-63,54
3,-65
75,-62
-26,-36
65,-50
14,49
-75,-4
80,-97
46,-2
57,-53
82,-31
87,44
42,-62
-59,-2
59,20
59,-10
-54,-52
-99,-49
7,-63
39,-54
30,-44
83,-87
-44,92
21,81
49,-51
83,-89
-22,33
78,67
1,-5
-20,18
0,41
75,6
17,-95
27,34
84,16
-44,-98
59,26
17,-2
7,8
16,-70
-54,38
-28,10
-89,78
-91,96
24,94
11,72
3,-79
-99,12
-76,-30
-11,89
-35,-70
12,-69
0,-33
-40,55
-2,-52
33,84
23,-10
-80,-16
4,70
-9,18
-38,18
48,53
-43,-17
-63,-75
52,-67
-17,-97
36,71
-37,-67
-84,-83
7,-83
-27,-66
-79,-47
-35,59
-93,69
94,41
19,-73
94,88
87,-53
53,-21
70,64
10,-79
-41,-43
5,92
21,-9
98,-23
36,-77
86,50
-9,-51
-100,51
74,0
-49,46
-58,-85
-88,-35
80,30
8,-87
36,-70
20,17
48,31
83,77
78,-12
45,-14
89,90
7,25
29,78
-42,-89
-81,-6
54,-4
-12,53
-71,56
-41,70
61,27
64,36
-78,32
-61,-11
17,-52
96,-3
86,-85
-26,-63
-61,14
78,-62
89,-65
-70,-28
-3,50
46,14
88,-83
13,-60
-38,9
28,68
-14,-69
90,1
61,94
96,92
-41,92
73,82
-10,38
60,-78
69,-52
-52,-59
-97,-1
79,68
-67,39
-97,-6
-17,-3
92,-86
88,20
-61,-80
0,-78
-25,-68
26,-13
-66,25
-11,-56
-34,23
83,-59
-8,9
7,89
-86,75
29,69
74,90
-83,-39
68,69
-71,-47
86,100
-80,98
-98,-28
68,4
70,-35
100,34
51,10
-57,26
44,-28
61,-9
53,80
-22,-24
-89,-36
74,-79
51,-1
32,-84
93,-18
41,-75
-90,70
83,-98
-25,3
-24,43
40,65
83,71
56,-76
-53,44
62,-57
-24,-97
0,70
85,-59
-1,-19
-68,59
-97,-95
100,-46
96,69
87,-18
90,-84
16,-33
-78,-47
-61,86
-48,48
47,13
-24,94
55,-90
69,-68
95,-67
-53,78
-18,51
18,-89
-62,-22
33,1
-87,84
50,-4
-73,24
-35,35
-15,27
17,24
83,-87
-96,-26
57,15
24,-18
-31,40
-16,-53
-44,-78
-86,-84
-61,38
-43,99
23,-8
38,8
-73,93
-98,68
-93,-12
-85,28
81,10
22,13
53,-25
-50,-60
99,66
85,44
57,48
34,-55
-15,8
-16,-6
87,37
23,31
-35,90
-69,-1
-3,8
74,-78
-10,0
-37,30
-84,89
88,22
-22,39
74,9
88,-73
-13,-91
87,21
86,97
-8,99
-77,17
-95,-22
-73,-30
-13,76
86,71
83,34
47,38
-44,7
43,-64
37,46
65,85
79,26
-37,19
-26,32
-93,30
54,-18
49,28
-67,-50
16,-76
16,-84
-83,-72
-65,96
49,58
91,-87
12,93
14,15
19,-98
92,-58
-97,-27
87,66
-40,-4
7,62
58,10
-58,71
14,-21
37,5
-94,39
66,21
18,84
56,-55
-62,-21
-26,-84
-10,95
-16,16
-75,-29
-3,-34
36,-8
-10,33
-10,8
-45,17
-13,73
36,-45
-50,53
84,92
71,-89
16,-17
-60,-12
85,-42
75,81
46,-56
-79,97
-18,46
-20,20
-21,-55
50,-42
-92,-69
93,-85
2,-74
-74,97
-53,21
1,-59
-59,37
-91,3
55,-2
62,72
-13,-48
-56,-69
49,37
-80,57
-49,-2
8,96
58,-11
-69,19
-40,26
68,5
-94,-19
56,-46
25,79
-96,6
100,-58
-12,76
-74,13
22,-46
-86,-71
34,99
-85,-84
7,-56
-13,18
-4,90
-68,94
-13,-97
-47,-18
-41,-77
88,12
-50,64
-51,-63
-17,99
15,50
-58,-63
19,-44
-10,-92
97,-10
-41,-82
-19,80
24,22
-14,-73
63,0
-24,67
-92,29
-40,93
37,-59
58,-39
20,-66
10,-80
75,-58
-75,-11
-91,59
-64,37
-63,-70
60,88
46,-80
-18,56
38,15
-8,-62
-36,32
94,-89
-66,-94
-2,53
-44,-31
96,37
-60,-71
-97,-49
-8,-83
98,29
-1,-5
-45,-8
-55,56
19,-44
37,-54
-50,-60
52,99
-39,15
-27,-98
67,83
-85,-6
67,-53
44,-54
-40,-2
-99,39
50,75
-48,-2
-87,-3
73,-81
-5,61
-69,93
96,47
-22,-27
45,75
54,-20
71,-20
89,-17
-50,-55
60,-64
-1,-67
-31,-28
-97,28
-10,-53
-99,-62
65,-17
49,-78
-18,50
3,95
-1,10
57,-71
47,79
-63,-99
-69,100
-26,65
15,-60
62,18
-6,60
-28,83
62,-82
19,-93
10,-84
-74,59
6,-98
-34,-53
62,-52
-79,-56
-6,31
-88,60
-24,-80
4,92
-85,98
98,-67
53,44
-13,-9
94,100
62,23
69,-26
-13,-79
-6,25
3,-81
-38,-78
-11,32
95,-28
-29,97
20,-3
-92,-47
-57,21
-24,23
85,53
-95,38
-30,-41
-36,67
73,17
21,-92
-92,100
35,-18
-17,65
18,49
-70,-87
-13,-85
-73,78
-19,-87
40,46
88,64
93,17
-99,46
-39,74
-37,53
-69,93
26,-43
76,87
-83,-79
62,93
-6,5
44,-22
-27,47
34,-86
-65,-12
-87,-27
-56,80
-46,54
-30,-7
94,-98
26,47
3,40
28,-41
-11,47
15,-3
9,-76
-81,35
-50,-32
46,79
-56,51
-93,-72
49,-84
-33,-54
23,72
-82,-3
-37,0
35,-62
-70,-98
63,-68
-82,-62
17,94
-92,71
13,39
-65,-5
51,40
-73,12
43,41
95,78
-91,-32
-96,-22
-21,-86
-68,15
-14,90
17,-93
1,54
94,3
-77,-62
-94,29
-92,42
43,49
-58,-6
-71,-76
-92,-32
63,-52
33,-99
80,82
-7,-43
-53,90
5,86
39,77
-94,44
-76,-9
68,-79
22,-93
76,22
99,21
10,51
-51,-87
91,98
-48,-77
-84,-56
-85,68
39,71
-99,68
-75,-34
47,27
86,-43
-29,-70
83,57
-64,-11
-21,-99
89,97
39,-23
79,97
4,-46
-92,76
69,-52
13,33
-10,-53
75,77
-90,4
-57,-25
51,-5
-21,-41
-61,5
9,-38
-76,-55
-33,-45
-43,-27
57,-25
65,23
58,-7
-94,-13
